location_id,city,open_soon,postal_code,longitude,latitude,station_id,kw,charger_type,bundesland
panketalsupercharger,Panketal,0,16341,13.5416200000,52.6207320000,panketalsupercharger,250,super,Brandenburg
panketalsupercharger,Panketal,0,16341,13.5416200000,52.6207320000,panketalsupercharger,250,super,Brandenburg
panketalsupercharger,Panketal,0,16341,13.5416200000,52.6207320000,panketalsupercharger,250,super,Brandenburg
panketalsupercharger,Panketal,0,16341,13.5416200000,52.6207320000,panketalsupercharger,250,super,Brandenburg
panketalsupercharger,Panketal,0,16341,13.5416200000,52.6207320000,panketalsupercharger,250,super,Brandenburg
pfaffenhofensupercharger,Pfaffenhofen an der Ilm,0,85276,11.5623050000,48.5182780000,pfaffenhofensupercharger,250,super,Bayern
pfaffenhofensupercharger,Pfaffenhofen an der Ilm,0,85276,11.5623050000,48.5182780000,pfaffenhofensupercharger,250,super,Bayern
pfaffenhofensupercharger,Pfaffenhofen an der Ilm,0,85276,11.5623050000,48.5182780000,pfaffenhofensupercharger,250,super,Bayern
pfaffenhofensupercharger,Pfaffenhofen an der Ilm,0,85276,11.5623050000,48.5182780000,pfaffenhofensupercharger,250,super,Bayern
pfaffenhofensupercharger,Pfaffenhofen an der Ilm,0,85276,11.5623050000,48.5182780000,pfaffenhofensupercharger,250,super,Bayern
pfaffenhofensupercharger,Pfaffenhofen an der Ilm,0,85276,11.5623050000,48.5182780000,pfaffenhofensupercharger,250,super,Bayern
pfaffenhofensupercharger,Pfaffenhofen an der Ilm,0,85276,11.5623050000,48.5182780000,pfaffenhofensupercharger,250,super,Bayern
pfaffenhofensupercharger,Pfaffenhofen an der Ilm,0,85276,11.5623050000,48.5182780000,pfaffenhofensupercharger,250,super,Bayern
pfaffenhofensupercharger,Pfaffenhofen an der Ilm,0,85276,11.5623050000,48.5182780000,pfaffenhofensupercharger,250,super,Bayern
pfaffenhofensupercharger,Pfaffenhofen an der Ilm,0,85276,11.5623050000,48.5182780000,pfaffenhofensupercharger,250,super,Bayern
pfaffenhofensupercharger,Pfaffenhofen an der Ilm,0,85276,11.5623050000,48.5182780000,pfaffenhofensupercharger,250,super,Bayern
pfaffenhofensupercharger,Pfaffenhofen an der Ilm,0,85276,11.5623050000,48.5182780000,pfaffenhofensupercharger,250,super,Bayern
pfaffenhofensupercharger,Pfaffenhofen an der Ilm,0,85276,11.5623050000,48.5182780000,pfaffenhofensupercharger,250,super,Bayern
pfaffenhofensupercharger,Pfaffenhofen an der Ilm,0,85276,11.5623050000,48.5182780000,pfaffenhofensupercharger,250,super,Bayern
pfaffenhofensupercharger,Pfaffenhofen an der Ilm,0,85276,11.5623050000,48.5182780000,pfaffenhofensupercharger,250,super,Bayern
pfaffenhofensupercharger,Pfaffenhofen an der Ilm,0,85276,11.5623050000,48.5182780000,pfaffenhofensupercharger,250,super,Bayern
pfaffenhofensupercharger,Pfaffenhofen an der Ilm,0,85276,11.5623050000,48.5182780000,pfaffenhofensupercharger,250,super,Bayern
pfaffenhofensupercharger,Pfaffenhofen an der Ilm,0,85276,11.5623050000,48.5182780000,pfaffenhofensupercharger,250,super,Bayern
pfaffenhofensupercharger,Pfaffenhofen an der Ilm,0,85276,11.5623050000,48.5182780000,pfaffenhofensupercharger,250,super,Bayern
pfaffenhofensupercharger,Pfaffenhofen an der Ilm,0,85276,11.5623050000,48.5182780000,pfaffenhofensupercharger,250,super,Bayern
pfaffenhofensupercharger,Pfaffenhofen an der Ilm,0,85276,11.5623050000,48.5182780000,pfaffenhofensupercharger,250,super,Bayern
pfaffenhofensupercharger,Pfaffenhofen an der Ilm,0,85276,11.5623050000,48.5182780000,pfaffenhofensupercharger,250,super,Bayern
pfaffenhofensupercharger,Pfaffenhofen an der Ilm,0,85276,11.5623050000,48.5182780000,pfaffenhofensupercharger,250,super,Bayern
pfaffenhofensupercharger,Pfaffenhofen an der Ilm,0,85276,11.5623050000,48.5182780000,pfaffenhofensupercharger,250,super,Bayern
pfalzfeldsupercharger,Pfalzfeld,0,56291,7.5981170000,50.1152550000,pfalzfeldsupercharger,150,super,Rheinland-Pfalz
pfalzfeldsupercharger,Pfalzfeld,0,56291,7.5981170000,50.1152550000,pfalzfeldsupercharger,150,super,Rheinland-Pfalz
pfalzfeldsupercharger,Pfalzfeld,0,56291,7.5981170000,50.1152550000,pfalzfeldsupercharger,150,super,Rheinland-Pfalz
pfalzfeldsupercharger,Pfalzfeld,0,56291,7.5981170000,50.1152550000,pfalzfeldsupercharger,150,super,Rheinland-Pfalz
pfalzfeldsupercharger,Pfalzfeld,0,56291,7.5981170000,50.1152550000,pfalzfeldsupercharger,150,super,Rheinland-Pfalz
pfalzfeldsupercharger,Pfalzfeld,0,56291,7.5981170000,50.1152550000,pfalzfeldsupercharger,150,super,Rheinland-Pfalz
pfalzfeldsupercharger,Pfalzfeld,0,56291,7.5981170000,50.1152550000,pfalzfeldsupercharger,150,super,Rheinland-Pfalz
pfalzfeldsupercharger,Pfalzfeld,0,56291,7.5981170000,50.1152550000,pfalzfeldsupercharger,150,super,Rheinland-Pfalz
pfalzfeldsupercharger,Pfalzfeld,0,56291,7.5981170000,50.1152550000,pfalzfeldsupercharger,150,super,Rheinland-Pfalz
pfalzfeldsupercharger,Pfalzfeld,0,56291,7.5981170000,50.1152550000,pfalzfeldsupercharger,150,super,Rheinland-Pfalz
pfalzfeldsupercharger,Pfalzfeld,0,56291,7.5981170000,50.1152550000,pfalzfeldsupercharger,150,super,Rheinland-Pfalz
pfalzfeldsupercharger,Pfalzfeld,0,56291,7.5981170000,50.1152550000,pfalzfeldsupercharger,150,super,Rheinland-Pfalz
pfalzfeldsupercharger,Pfalzfeld,0,56291,7.5981170000,50.1152550000,pfalzfeldsupercharger,150,super,Rheinland-Pfalz
pfalzfeldsupercharger,Pfalzfeld,0,56291,7.5981170000,50.1152550000,pfalzfeldsupercharger,150,super,Rheinland-Pfalz
pfalzfeldsupercharger,Pfalzfeld,0,56291,7.5981170000,50.1152550000,pfalzfeldsupercharger,150,super,Rheinland-Pfalz
pfalzfeldsupercharger,Pfalzfeld,0,56291,7.5981170000,50.1152550000,pfalzfeldsupercharger,150,super,Rheinland-Pfalz
plauensupercharger,Plauen,0,08529,12.1701720000,50.4975090000,plauensupercharger,250,super,Sachsen
plauensupercharger,Plauen,0,08529,12.1701720000,50.4975090000,plauensupercharger,250,super,Sachsen
plauensupercharger,Plauen,0,08529,12.1701720000,50.4975090000,plauensupercharger,250,super,Sachsen
plauensupercharger,Plauen,0,08529,12.1701720000,50.4975090000,plauensupercharger,250,super,Sachsen
plauensupercharger,Plauen,0,08529,12.1701720000,50.4975090000,plauensupercharger,250,super,Sachsen
plauensupercharger,Plauen,0,08529,12.1701720000,50.4975090000,plauensupercharger,250,super,Sachsen
plauensupercharger,Plauen,0,08529,12.1701720000,50.4975090000,plauensupercharger,250,super,Sachsen
plauensupercharger,Plauen,0,08529,12.1701720000,50.4975090000,plauensupercharger,250,super,Sachsen
plauensupercharger,Plauen,0,08529,12.1701720000,50.4975090000,plauensupercharger,250,super,Sachsen
plauensupercharger,Plauen,0,08529,12.1701720000,50.4975090000,plauensupercharger,250,super,Sachsen
plauensupercharger,Plauen,0,08529,12.1701720000,50.4975090000,plauensupercharger,250,super,Sachsen
plauensupercharger,Plauen,0,08529,12.1701720000,50.4975090000,plauensupercharger,250,super,Sachsen
posthausensupercharger,Ottersberg,0,28870,9.1653550000,53.0575330000,posthausensupercharger,250,super,Niedersachsen
posthausensupercharger,Ottersberg,0,28870,9.1653550000,53.0575330000,posthausensupercharger,250,super,Niedersachsen
posthausensupercharger,Ottersberg,0,28870,9.1653550000,53.0575330000,posthausensupercharger,250,super,Niedersachsen
posthausensupercharger,Ottersberg,0,28870,9.1653550000,53.0575330000,posthausensupercharger,250,super,Niedersachsen
posthausensupercharger,Ottersberg,0,28870,9.1653550000,53.0575330000,posthausensupercharger,250,super,Niedersachsen
posthausensupercharger,Ottersberg,0,28870,9.1653550000,53.0575330000,posthausensupercharger,250,super,Niedersachsen
posthausensupercharger,Ottersberg,0,28870,9.1653550000,53.0575330000,posthausensupercharger,250,super,Niedersachsen
posthausensupercharger,Ottersberg,0,28870,9.1653550000,53.0575330000,posthausensupercharger,250,super,Niedersachsen
posthausensupercharger,Ottersberg,0,28870,9.1653550000,53.0575330000,posthausensupercharger,250,super,Niedersachsen
posthausensupercharger,Ottersberg,0,28870,9.1653550000,53.0575330000,posthausensupercharger,250,super,Niedersachsen
posthausensupercharger,Ottersberg,0,28870,9.1653550000,53.0575330000,posthausensupercharger,250,super,Niedersachsen
posthausensupercharger,Ottersberg,0,28870,9.1653550000,53.0575330000,posthausensupercharger,250,super,Niedersachsen
radedesupercharger,Rade,0,21629,9.8021930000,53.3697220000,radedesupercharger,150,super,Niedersachsen
radedesupercharger,Rade,0,21629,9.8021930000,53.3697220000,radedesupercharger,150,super,Niedersachsen
radedesupercharger,Rade,0,21629,9.8021930000,53.3697220000,radedesupercharger,150,super,Niedersachsen
radedesupercharger,Rade,0,21629,9.8021930000,53.3697220000,radedesupercharger,150,super,Niedersachsen
radedesupercharger,Rade,0,21629,9.8021930000,53.3697220000,radedesupercharger,150,super,Niedersachsen
radedesupercharger,Rade,0,21629,9.8021930000,53.3697220000,radedesupercharger,150,super,Niedersachsen
radedesupercharger,Rade,0,21629,9.8021930000,53.3697220000,radedesupercharger,150,super,Niedersachsen
radedesupercharger,Rade,0,21629,9.8021930000,53.3697220000,radedesupercharger,150,super,Niedersachsen
rauenbergsupercharger,Rauenberg,0,69231,8.6953300000,49.2737510000,rauenbergsupercharger,150,super,Baden-Württemberg
rauenbergsupercharger,Rauenberg,0,69231,8.6953300000,49.2737510000,rauenbergsupercharger,150,super,Baden-Württemberg
rauenbergsupercharger,Rauenberg,0,69231,8.6953300000,49.2737510000,rauenbergsupercharger,150,super,Baden-Württemberg
rauenbergsupercharger,Rauenberg,0,69231,8.6953300000,49.2737510000,rauenbergsupercharger,150,super,Baden-Württemberg
rauenbergsupercharger,Rauenberg,0,69231,8.6953300000,49.2737510000,rauenbergsupercharger,150,super,Baden-Württemberg
rauenbergsupercharger,Rauenberg,0,69231,8.6953300000,49.2737510000,rauenbergsupercharger,150,super,Baden-Württemberg
rauenbergsupercharger,Rauenberg,0,69231,8.6953300000,49.2737510000,rauenbergsupercharger,150,super,Baden-Württemberg
rauenbergsupercharger,Rauenberg,0,69231,8.6953300000,49.2737510000,rauenbergsupercharger,150,super,Baden-Württemberg
rauenbergsupercharger,Rauenberg,0,69231,8.6953300000,49.2737510000,rauenbergsupercharger,150,super,Baden-Württemberg
rauenbergsupercharger,Rauenberg,0,69231,8.6953300000,49.2737510000,rauenbergsupercharger,150,super,Baden-Württemberg
rauenbergsupercharger,Rauenberg,0,69231,8.6953300000,49.2737510000,rauenbergsupercharger,150,super,Baden-Württemberg
rauenbergsupercharger,Rauenberg,0,69231,8.6953300000,49.2737510000,rauenbergsupercharger,150,super,Baden-Württemberg
regensburgostsupercharger,Regensburg,0,93055,12.1506940000,48.9946938400,regensburgostsupercharger,150,super,Bayern
regensburgostsupercharger,Regensburg,0,93055,12.1506940000,48.9946938400,regensburgostsupercharger,150,super,Bayern
regensburgostsupercharger,Regensburg,0,93055,12.1506940000,48.9946938400,regensburgostsupercharger,150,super,Bayern
regensburgostsupercharger,Regensburg,0,93055,12.1506940000,48.9946938400,regensburgostsupercharger,150,super,Bayern
regensburgostsupercharger,Regensburg,0,93055,12.1506940000,48.9946938400,regensburgostsupercharger,150,super,Bayern
regensburgostsupercharger,Regensburg,0,93055,12.1506940000,48.9946938400,regensburgostsupercharger,150,super,Bayern
regensburgostsupercharger,Regensburg,0,93055,12.1506940000,48.9946938400,regensburgostsupercharger,150,super,Bayern
regensburgostsupercharger,Regensburg,0,93055,12.1506940000,48.9946938400,regensburgostsupercharger,150,super,Bayern
regensburgostsupercharger,Regensburg,0,93055,12.1506940000,48.9946938400,regensburgostsupercharger,150,super,Bayern
regensburgostsupercharger,Regensburg,0,93055,12.1506940000,48.9946938400,regensburgostsupercharger,150,super,Bayern
WesenbergSupercharger,Wesenberg,0,23858,10.5036200000,53.8232230000,WesenbergSupercharger,250,super,Schleswig-Holstein
WesenbergSupercharger,Wesenberg,0,23858,10.5036200000,53.8232230000,WesenbergSupercharger,250,super,Schleswig-Holstein
WesenbergSupercharger,Wesenberg,0,23858,10.5036200000,53.8232230000,WesenbergSupercharger,250,super,Schleswig-Holstein
WesenbergSupercharger,Wesenberg,0,23858,10.5036200000,53.8232230000,WesenbergSupercharger,250,super,Schleswig-Holstein
WesenbergSupercharger,Wesenberg,0,23858,10.5036200000,53.8232230000,WesenbergSupercharger,250,super,Schleswig-Holstein
WesenbergSupercharger,Wesenberg,0,23858,10.5036200000,53.8232230000,WesenbergSupercharger,250,super,Schleswig-Holstein
WesenbergSupercharger,Wesenberg,0,23858,10.5036200000,53.8232230000,WesenbergSupercharger,250,super,Schleswig-Holstein
WesenbergSupercharger,Wesenberg,0,23858,10.5036200000,53.8232230000,WesenbergSupercharger,250,super,Schleswig-Holstein
WesenbergSupercharger,Wesenberg,0,23858,10.5036200000,53.8232230000,WesenbergSupercharger,250,super,Schleswig-Holstein
WesenbergSupercharger,Wesenberg,0,23858,10.5036200000,53.8232230000,WesenbergSupercharger,250,super,Schleswig-Holstein
WesenbergSupercharger,Wesenberg,0,23858,10.5036200000,53.8232230000,WesenbergSupercharger,250,super,Schleswig-Holstein
WesenbergSupercharger,Wesenberg,0,23858,10.5036200000,53.8232230000,WesenbergSupercharger,250,super,Schleswig-Holstein
reinfeldsupercharger,Reinfeld,0,23858,10.5036200000,53.8232230000,reinfeldsupercharger,250,super,Schleswig-Holstein
reinfeldsupercharger,Reinfeld,0,23858,10.5036200000,53.8232230000,reinfeldsupercharger,250,super,Schleswig-Holstein
reinfeldsupercharger,Reinfeld,0,23858,10.5036200000,53.8232230000,reinfeldsupercharger,250,super,Schleswig-Holstein
reinfeldsupercharger,Reinfeld,0,23858,10.5036200000,53.8232230000,reinfeldsupercharger,250,super,Schleswig-Holstein
reinfeldsupercharger,Reinfeld,0,23858,10.5036200000,53.8232230000,reinfeldsupercharger,250,super,Schleswig-Holstein
reinfeldsupercharger,Reinfeld,0,23858,10.5036200000,53.8232230000,reinfeldsupercharger,250,super,Schleswig-Holstein
reinfeldsupercharger,Reinfeld,0,23858,10.5036200000,53.8232230000,reinfeldsupercharger,250,super,Schleswig-Holstein
reinfeldsupercharger,Reinfeld,0,23858,10.5036200000,53.8232230000,reinfeldsupercharger,250,super,Schleswig-Holstein
reinfeldsupercharger,Reinfeld,0,23858,10.5036200000,53.8232230000,reinfeldsupercharger,250,super,Schleswig-Holstein
reinfeldsupercharger,Reinfeld,0,23858,10.5036200000,53.8232230000,reinfeldsupercharger,250,super,Schleswig-Holstein
reinfeldsupercharger,Reinfeld,0,23858,10.5036200000,53.8232230000,reinfeldsupercharger,250,super,Schleswig-Holstein
reinfeldsupercharger,Reinfeld,0,23858,10.5036200000,53.8232230000,reinfeldsupercharger,250,super,Schleswig-Holstein
rhudensupercharger,Seesen,0,38723,10.1404770000,51.9472030000,rhudensupercharger,150,super,Niedersachsen
rhudensupercharger,Seesen,0,38723,10.1404770000,51.9472030000,rhudensupercharger,150,super,Niedersachsen
rhudensupercharger,Seesen,0,38723,10.1404770000,51.9472030000,rhudensupercharger,150,super,Niedersachsen
rhudensupercharger,Seesen,0,38723,10.1404770000,51.9472030000,rhudensupercharger,150,super,Niedersachsen
rhudensupercharger,Seesen,0,38723,10.1404770000,51.9472030000,rhudensupercharger,150,super,Niedersachsen
rhudensupercharger,Seesen,0,38723,10.1404770000,51.9472030000,rhudensupercharger,150,super,Niedersachsen
rhudensupercharger,Seesen,0,38723,10.1404770000,51.9472030000,rhudensupercharger,150,super,Niedersachsen
rhudensupercharger,Seesen,0,38723,10.1404770000,51.9472030000,rhudensupercharger,150,super,Niedersachsen
rhudensupercharger,Seesen,0,38723,10.1404770000,51.9472030000,rhudensupercharger,250,super,Niedersachsen
rhudensupercharger,Seesen,0,38723,10.1404770000,51.9472030000,rhudensupercharger,250,super,Niedersachsen
rhudensupercharger,Seesen,0,38723,10.1404770000,51.9472030000,rhudensupercharger,250,super,Niedersachsen
rhudensupercharger,Seesen,0,38723,10.1404770000,51.9472030000,rhudensupercharger,250,super,Niedersachsen
rhudensupercharger,Seesen,0,38723,10.1404770000,51.9472030000,rhudensupercharger,250,super,Niedersachsen
rhudensupercharger,Seesen,0,38723,10.1404770000,51.9472030000,rhudensupercharger,250,super,Niedersachsen
rhudensupercharger,Seesen,0,38723,10.1404770000,51.9472030000,rhudensupercharger,250,super,Niedersachsen
rhudensupercharger,Seesen,0,38723,10.1404770000,51.9472030000,rhudensupercharger,250,super,Niedersachsen
rosenheimsupercharger,Rosenheim,0,83026,12.1206310000,47.8170730000,rosenheimsupercharger,250,super,Bayern
rosenheimsupercharger,Rosenheim,0,83026,12.1206310000,47.8170730000,rosenheimsupercharger,250,super,Bayern
rosenheimsupercharger,Rosenheim,0,83026,12.1206310000,47.8170730000,rosenheimsupercharger,250,super,Bayern
rosenheimsupercharger,Rosenheim,0,83026,12.1206310000,47.8170730000,rosenheimsupercharger,250,super,Bayern
rosenheimsupercharger,Rosenheim,0,83026,12.1206310000,47.8170730000,rosenheimsupercharger,250,super,Bayern
rosenheimsupercharger,Rosenheim,0,83026,12.1206310000,47.8170730000,rosenheimsupercharger,250,super,Bayern
rosenheimsupercharger,Rosenheim,0,83026,12.1206310000,47.8170730000,rosenheimsupercharger,250,super,Bayern
rosenheimsupercharger,Rosenheim,0,83026,12.1206310000,47.8170730000,rosenheimsupercharger,250,super,Bayern
rosenheimsupercharger,Rosenheim,0,83026,12.1206310000,47.8170730000,rosenheimsupercharger,250,super,Bayern
rosenheimsupercharger,Rosenheim,0,83026,12.1206310000,47.8170730000,rosenheimsupercharger,250,super,Bayern
rosenheimsupercharger,Rosenheim,0,83026,12.1206310000,47.8170730000,rosenheimsupercharger,250,super,Bayern
rosenheimsupercharger,Rosenheim,0,83026,12.1206310000,47.8170730000,rosenheimsupercharger,250,super,Bayern
sangerhausensupercharger,Sangerhausen,0,6526,11.3043890000,51.4504700000,sangerhausensupercharger,150,super,Sachsen-Anhalt
sangerhausensupercharger,Sangerhausen,0,6526,11.3043890000,51.4504700000,sangerhausensupercharger,150,super,Sachsen-Anhalt
sangerhausensupercharger,Sangerhausen,0,6526,11.3043890000,51.4504700000,sangerhausensupercharger,150,super,Sachsen-Anhalt
sangerhausensupercharger,Sangerhausen,0,6526,11.3043890000,51.4504700000,sangerhausensupercharger,150,super,Sachsen-Anhalt
sangerhausensupercharger,Sangerhausen,0,6526,11.3043890000,51.4504700000,sangerhausensupercharger,150,super,Sachsen-Anhalt
sangerhausensupercharger,Sangerhausen,0,6526,11.3043890000,51.4504700000,sangerhausensupercharger,150,super,Sachsen-Anhalt
satteldorfsupercharger,Satteldorf,0,74589,10.0683560000,49.1818243000,satteldorfsupercharger,150,super,Baden-Württemberg
satteldorfsupercharger,Satteldorf,0,74589,10.0683560000,49.1818243000,satteldorfsupercharger,150,super,Baden-Württemberg
satteldorfsupercharger,Satteldorf,0,74589,10.0683560000,49.1818243000,satteldorfsupercharger,150,super,Baden-Württemberg
satteldorfsupercharger,Satteldorf,0,74589,10.0683560000,49.1818243000,satteldorfsupercharger,150,super,Baden-Württemberg
satteldorfsupercharger,Satteldorf,0,74589,10.0683560000,49.1818243000,satteldorfsupercharger,150,super,Baden-Württemberg
satteldorfsupercharger,Satteldorf,0,74589,10.0683560000,49.1818243000,satteldorfsupercharger,150,super,Baden-Württemberg
satteldorfsupercharger,Satteldorf,0,74589,10.0683560000,49.1818243000,satteldorfsupercharger,250,super,Baden-Württemberg
satteldorfsupercharger,Satteldorf,0,74589,10.0683560000,49.1818243000,satteldorfsupercharger,250,super,Baden-Württemberg
satteldorfsupercharger,Satteldorf,0,74589,10.0683560000,49.1818243000,satteldorfsupercharger,250,super,Baden-Württemberg
satteldorfsupercharger,Satteldorf,0,74589,10.0683560000,49.1818243000,satteldorfsupercharger,250,super,Baden-Württemberg
schweitenkirchensupercharger,Schweitenkirchen,0,85301,11.5818930000,48.5107940000,schweitenkirchensupercharger,150,super,Bayern
schweitenkirchensupercharger,Schweitenkirchen,0,85301,11.5818930000,48.5107940000,schweitenkirchensupercharger,150,super,Bayern
schweitenkirchensupercharger,Schweitenkirchen,0,85301,11.5818930000,48.5107940000,schweitenkirchensupercharger,150,super,Bayern
schweitenkirchensupercharger,Schweitenkirchen,0,85301,11.5818930000,48.5107940000,schweitenkirchensupercharger,150,super,Bayern
schweitenkirchensupercharger,Schweitenkirchen,0,85301,11.5818930000,48.5107940000,schweitenkirchensupercharger,150,super,Bayern
schweitenkirchensupercharger,Schweitenkirchen,0,85301,11.5818930000,48.5107940000,schweitenkirchensupercharger,150,super,Bayern
schweitenkirchensupercharger,Schweitenkirchen,0,85301,11.5818930000,48.5107940000,schweitenkirchensupercharger,150,super,Bayern
schweitenkirchensupercharger,Schweitenkirchen,0,85301,11.5818930000,48.5107940000,schweitenkirchensupercharger,150,super,Bayern
sindelsdorfsupercharger,Sindelsdorf,0,82404,11.3619230000,47.7283720000,sindelsdorfsupercharger,150,super,Bayern
sindelsdorfsupercharger,Sindelsdorf,0,82404,11.3619230000,47.7283720000,sindelsdorfsupercharger,150,super,Bayern
sindelsdorfsupercharger,Sindelsdorf,0,82404,11.3619230000,47.7283720000,sindelsdorfsupercharger,150,super,Bayern
sindelsdorfsupercharger,Sindelsdorf,0,82404,11.3619230000,47.7283720000,sindelsdorfsupercharger,150,super,Bayern
sindelsdorfsupercharger,Sindelsdorf,0,82404,11.3619230000,47.7283720000,sindelsdorfsupercharger,150,super,Bayern
sindelsdorfsupercharger,Sindelsdorf,0,82404,11.3619230000,47.7283720000,sindelsdorfsupercharger,150,super,Bayern
sindelsdorfsupercharger,Sindelsdorf,0,82404,11.3619230000,47.7283720000,sindelsdorfsupercharger,150,super,Bayern
sindelsdorfsupercharger,Sindelsdorf,0,82404,11.3619230000,47.7283720000,sindelsdorfsupercharger,150,super,Bayern
sindelsdorfsupercharger,Sindelsdorf,0,82404,11.3619230000,47.7283720000,sindelsdorfsupercharger,150,super,Bayern
sindelsdorfsupercharger,Sindelsdorf,0,82404,11.3619230000,47.7283720000,sindelsdorfsupercharger,150,super,Bayern
sindelsdorfsupercharger,Sindelsdorf,0,82404,11.3619230000,47.7283720000,sindelsdorfsupercharger,150,super,Bayern
sindelsdorfsupercharger,Sindelsdorf,0,82404,11.3619230000,47.7283720000,sindelsdorfsupercharger,150,super,Bayern
sulzvohringensupercharger,Vöhringen,0,72189,8.6636260000,48.3435060000,sulzvohringensupercharger,150,super,Baden-Württemberg
sulzvohringensupercharger,Vöhringen,0,72189,8.6636260000,48.3435060000,sulzvohringensupercharger,150,super,Baden-Württemberg
sulzvohringensupercharger,Vöhringen,0,72189,8.6636260000,48.3435060000,sulzvohringensupercharger,150,super,Baden-Württemberg
sulzvohringensupercharger,Vöhringen,0,72189,8.6636260000,48.3435060000,sulzvohringensupercharger,150,super,Baden-Württemberg
sulzvohringensupercharger,Vöhringen,0,72189,8.6636260000,48.3435060000,sulzvohringensupercharger,150,super,Baden-Württemberg
sulzvohringensupercharger,Vöhringen,0,72189,8.6636260000,48.3435060000,sulzvohringensupercharger,150,super,Baden-Württemberg
sulzvohringensupercharger,Vöhringen,0,72189,8.6636260000,48.3435060000,sulzvohringensupercharger,250,super,Baden-Württemberg
sulzvohringensupercharger,Vöhringen,0,72189,8.6636260000,48.3435060000,sulzvohringensupercharger,250,super,Baden-Württemberg
sulzvohringensupercharger,Vöhringen,0,72189,8.6636260000,48.3435060000,sulzvohringensupercharger,250,super,Baden-Württemberg
sulzvohringensupercharger,Vöhringen,0,72189,8.6636260000,48.3435060000,sulzvohringensupercharger,250,super,Baden-Württemberg
suderholzsupercharger,Süderholz,0,18516,13.0854890000,54.0928110000,suderholzsupercharger,150,super,Mecklenburg-Vorpommern
suderholzsupercharger,Süderholz,0,18516,13.0854890000,54.0928110000,suderholzsupercharger,150,super,Mecklenburg-Vorpommern
suderholzsupercharger,Süderholz,0,18516,13.0854890000,54.0928110000,suderholzsupercharger,150,super,Mecklenburg-Vorpommern
suderholzsupercharger,Süderholz,0,18516,13.0854890000,54.0928110000,suderholzsupercharger,150,super,Mecklenburg-Vorpommern
TroisdorfGermanysupercharger,Troisdorf,0,53844,7.1072110000,50.8137300000,TroisdorfGermanysupercharger,250,super,Nordrhein-Westfalen
TroisdorfGermanysupercharger,Troisdorf,0,53844,7.1072110000,50.8137300000,TroisdorfGermanysupercharger,250,super,Nordrhein-Westfalen
TroisdorfGermanysupercharger,Troisdorf,0,53844,7.1072110000,50.8137300000,TroisdorfGermanysupercharger,250,super,Nordrhein-Westfalen
TroisdorfGermanysupercharger,Troisdorf,0,53844,7.1072110000,50.8137300000,TroisdorfGermanysupercharger,250,super,Nordrhein-Westfalen
TroisdorfGermanysupercharger,Troisdorf,0,53844,7.1072110000,50.8137300000,TroisdorfGermanysupercharger,250,super,Nordrhein-Westfalen
TroisdorfGermanysupercharger,Troisdorf,0,53844,7.1072110000,50.8137300000,TroisdorfGermanysupercharger,250,super,Nordrhein-Westfalen
TroisdorfGermanysupercharger,Troisdorf,0,53844,7.1072110000,50.8137300000,TroisdorfGermanysupercharger,250,super,Nordrhein-Westfalen
TroisdorfGermanysupercharger,Troisdorf,0,53844,7.1072110000,50.8137300000,TroisdorfGermanysupercharger,250,super,Nordrhein-Westfalen
turkheimsupercharger,Türkheim,0,86842,10.6200990000,48.0424950000,turkheimsupercharger,250,super,Bayern
turkheimsupercharger,Türkheim,0,86842,10.6200990000,48.0424950000,turkheimsupercharger,250,super,Bayern
turkheimsupercharger,Türkheim,0,86842,10.6200990000,48.0424950000,turkheimsupercharger,250,super,Bayern
turkheimsupercharger,Türkheim,0,86842,10.6200990000,48.0424950000,turkheimsupercharger,250,super,Bayern
turkheimsupercharger,Türkheim,0,86842,10.6200990000,48.0424950000,turkheimsupercharger,250,super,Bayern
turkheimsupercharger,Türkheim,0,86842,10.6200990000,48.0424950000,turkheimsupercharger,250,super,Bayern
turkheimsupercharger,Türkheim,0,86842,10.6200990000,48.0424950000,turkheimsupercharger,250,super,Bayern
turkheimsupercharger,Türkheim,0,86842,10.6200990000,48.0424950000,turkheimsupercharger,250,super,Bayern
uckerfeldesupercharger,Uckerfelde,0,17291,13.9865050000,53.2346750000,uckerfeldesupercharger,150,super,Brandenburg
uckerfeldesupercharger,Uckerfelde,0,17291,13.9865050000,53.2346750000,uckerfeldesupercharger,150,super,Brandenburg
uckerfeldesupercharger,Uckerfelde,0,17291,13.9865050000,53.2346750000,uckerfeldesupercharger,150,super,Brandenburg
uckerfeldesupercharger,Uckerfelde,0,17291,13.9865050000,53.2346750000,uckerfeldesupercharger,150,super,Brandenburg
ulmsupercharger,Ulm,0,89081,10.0309680000,48.4570620000,ulmsupercharger,150,super,Bayern
ulmsupercharger,Ulm,0,89081,10.0309680000,48.4570620000,ulmsupercharger,150,super,Bayern
ulmsupercharger,Ulm,0,89081,10.0309680000,48.4570620000,ulmsupercharger,150,super,Bayern
ulmsupercharger,Ulm,0,89081,10.0309680000,48.4570620000,ulmsupercharger,150,super,Bayern
ulmsupercharger,Ulm,0,89081,10.0309680000,48.4570620000,ulmsupercharger,150,super,Bayern
ulmsupercharger,Ulm,0,89081,10.0309680000,48.4570620000,ulmsupercharger,150,super,Bayern
ulmsupercharger,Ulm,0,89081,10.0309680000,48.4570620000,ulmsupercharger,150,super,Bayern
ulmsupercharger,Ulm,0,89081,10.0309680000,48.4570620000,ulmsupercharger,150,super,Bayern
