station_id,kw
uckerfeldesupercharger,150
uckerfeldesupercharger,150
uckerfeldesupercharger,150
uckerfeldesupercharger,150
ulmsupercharger,150
ulmsupercharger,150
ulmsupercharger,150
ulmsupercharger,150
ulmsupercharger,150
ulmsupercharger,150
ulmsupercharger,150
ulmsupercharger,150
ulmsupercharger,150
ulmsupercharger,150
ulmsupercharger,150
ulmsupercharger,150
ulmsupercharger,150
ulmsupercharger,150
ulmsupercharger,150
ulmsupercharger,150
ulmsupercharger,150
ulmsupercharger,150
ulmsupercharger,250
ulmsupercharger,250
ulmsupercharger,250
ulmsupercharger,250
ulmsupercharger,250
ulmsupercharger,250
ulmsupercharger,250
ulmsupercharger,250
ulmsupercharger,250
ulmsupercharger,250
ulmsupercharger,250
ulmsupercharger,250
ulmsupercharger,250
ulmsupercharger,250
ulmsupercharger,250
ulmsupercharger,250
ulmsupercharger,250
ulmsupercharger,250
ulmsupercharger,250
ulmsupercharger,250
waldlaubersheimsupercharger,150
waldlaubersheimsupercharger,150
waldlaubersheimsupercharger,150
waldlaubersheimsupercharger,150
waldlaubersheimsupercharger,150
waldlaubersheimsupercharger,150
waldlaubersheimsupercharger,150
waldlaubersheimsupercharger,150
weibersbrunnsupercharger,250
weibersbrunnsupercharger,250
weibersbrunnsupercharger,250
weibersbrunnsupercharger,250
weibersbrunnsupercharger,250
weibersbrunnsupercharger,250
weibersbrunnsupercharger,250
weibersbrunnsupercharger,250
weibersbrunnsupercharger,250
weibersbrunnsupercharger,250
weibersbrunnsupercharger,250
weibersbrunnsupercharger,250
weibersbrunnsupercharger,250
weibersbrunnsupercharger,250
weibersbrunnsupercharger,250
weibersbrunnsupercharger,250
weimarsupercharger,150
weimarsupercharger,150
weimarsupercharger,150
weimarsupercharger,150
weimarsupercharger,150
weimarsupercharger,150
Weiterstadtdesupercharger,250
Weiterstadtdesupercharger,250
Weiterstadtdesupercharger,250
Weiterstadtdesupercharger,250
Weiterstadtdesupercharger,250
Weiterstadtdesupercharger,250
Weiterstadtdesupercharger,250
Weiterstadtdesupercharger,250
wernbergkoblitzsupercharger,150
wernbergkoblitzsupercharger,150
wernbergkoblitzsupercharger,150
wernbergkoblitzsupercharger,150
wernbergkoblitzsupercharger,150
wernbergkoblitzsupercharger,150
wernbergkoblitzsupercharger,250
wernbergkoblitzsupercharger,250
wernbergkoblitzsupercharger,250
wernbergkoblitzsupercharger,250
wertheimsupercharger,150
wertheimsupercharger,150
wertheimsupercharger,150
wertheimsupercharger,150
wertheimsupercharger,150
wertheimsupercharger,150
weyarnsupercharger,150
weyarnsupercharger,150
weyarnsupercharger,150
weyarnsupercharger,150
weyarnsupercharger,150
weyarnsupercharger,150
weyarnsupercharger,150
weyarnsupercharger,150
weyarnsupercharger,150
weyarnsupercharger,150
weyarnsupercharger,150
weyarnsupercharger,150
weyarnsupercharger,150
weyarnsupercharger,150
weyarnsupercharger,150
weyarnsupercharger,150
weyarnsupercharger,150
weyarnsupercharger,150
wiesbadensupercharger,150
wiesbadensupercharger,150
wiesbadensupercharger,150
wiesbadensupercharger,150
wilnsdorfsupercharger,150
wilnsdorfsupercharger,150
wilnsdorfsupercharger,150
wilnsdorfsupercharger,150
wilnsdorfsupercharger,150
wilnsdorfsupercharger,150
wilnsdorfsupercharger,150
wilnsdorfsupercharger,150
wismarsupercharger,250
wismarsupercharger,250
wismarsupercharger,250
wismarsupercharger,250
wismarsupercharger,250
wismarsupercharger,250
wismarsupercharger,250
wismarsupercharger,250
wittenburgsupercharger,150
wittenburgsupercharger,150
wittenburgsupercharger,150
wittenburgsupercharger,150
wittenburgsupercharger,150
wittenburgsupercharger,150
wittenburgsupercharger,250
wittenburgsupercharger,250
wittenburgsupercharger,250
wittenburgsupercharger,250
wittlichsupercharger,150
wittlichsupercharger,150
wittlichsupercharger,150
wittlichsupercharger,150
wittlichsupercharger,150
wittlichsupercharger,150
wittlichsupercharger,150
wittlichsupercharger,150
wittlichsupercharger,150
wittlichsupercharger,150
worthsupercharger,250
worthsupercharger,250
worthsupercharger,250
worthsupercharger,250
worthsupercharger,250
worthsupercharger,250
worthsupercharger,250
worthsupercharger,250
worthsupercharger,250
worthsupercharger,250
worthsupercharger,250
worthsupercharger,250
zellamehlissupercharger,150
zellamehlissupercharger,150
zellamehlissupercharger,150
zellamehlissupercharger,150
zellamehlissupercharger,150
zellamehlissupercharger,150
zusmarshausensupercharger,250
zusmarshausensupercharger,250
zusmarshausensupercharger,250
zusmarshausensupercharger,250
zusmarshausensupercharger,250
zusmarshausensupercharger,250
zusmarshausensupercharger,250
zusmarshausensupercharger,250
zusmarshausensupercharger,250
zusmarshausensupercharger,250
zusmarshausensupercharger,250
zusmarshausensupercharger,250
